1,1,1,1.783e-06
2,2,3,1.372e-06
3,3,5,1.243e-06
4,3,5,1.202e-06
5,4,7,1.253e-06
6,4,7,1.242e-06
7,5,9,1.312e-06
8,5,9,1.302e-06
9,5,9,1.263e-06
10,6,11,1.293e-06
11,6,11,8.310e-07
12,6,11,5.810e-07
13,7,13,5.610e-07
14,7,13,5.310e-07
15,7,13,5.310e-07
16,7,13,5.610e-07
17,8,15,5.610e-07
18,8,15,5.500e-07
19,8,15,6.110e-07
20,8,15,5.510e-07
21,9,17,1.192e-06
22,9,17,6.010e-07
23,9,17,5.910e-07
24,9,17,6.410e-07
25,9,17,6.610e-07
26,10,19,7.210e-07
27,10,19,5.910e-07
28,10,19,6.210e-07
29,10,19,6.320e-07
30,11,21,7.410e-07
31,11,21,6.010e-07
32,11,21,6.410e-07
33,12,23,6.510e-07
34,12,23,6.510e-07
35,12,23,6.110e-07
36,13,25,6.010e-07
37,13,25,6.910e-07
38,13,25,6.110e-07
39,14,27,6.510e-07
40,14,27,6.510e-07
41,14,27,7.010e-07
42,15,29,6.420e-07
43,15,29,7.520e-07
44,15,29,6.610e-07
45,15,29,6.820e-07
46,16,31,6.820e-07
47,16,31,7.110e-07
48,16,31,6.710e-07
49,17,33,6.720e-07
50,17,33,6.810e-07
55,19,37,1.512e-06
60,21,41,1.212e-06
65,23,45,7.810e-07
70,24,47,8.510e-07
75,26,51,8.620e-07
80,27,53,9.520e-07
85,28,55,9.810e-07
90,28,55,1.001e-06
95,31,61,1.102e-06
100,33,65,9.720e-07
110,38,75,1.283e-06
120,40,79,1.202e-06
130,42,83,1.222e-06
140,44,87,1.242e-06
150,46,91,1.343e-06
160,51,101,1.413e-06
170,56,111,1.513e-06
180,59,117,1.512e-06
190,61,121,1.593e-06
200,63,125,2.003e-06
220,70,139,2.174e-06
240,77,153,2.124e-06
260,81,161,1.933e-06
280,88,175,1.953e-06
300,96,191,2.074e-06
320,101,201,2.214e-06
340,110,219,2.514e-06
360,115,229,2.434e-06
380,119,237,2.614e-06
400,128,255,2.564e-06
420,133,265,3.476e-06
440,139,277,3.226e-06
460,146,291,3.186e-06
480,152,303,3.436e-06
500,158,315,3.376e-06
520,166,331,3.466e-06
540,171,341,3.646e-06
560,178,355,3.747e-06
580,185,369,3.807e-06
600,189,377,3.897e-06
620,196,391,4.057e-06
640,203,405,4.297e-06
660,208,415,4.308e-06
680,214,427,4.418e-06
700,221,441,4.518e-06
720,226,451,4.618e-06
740,235,469,4.718e-06
760,240,479,4.802e-06
780,243,485,4.919e-06
800,253,505,5.059e-06
